"conta_contabil";"uniorcam";"saldo_anterior_debito";"saldo_anterior_credito";"movimento_debito";"movimento_credito";"saldo_atual_debito";"saldo_atual_credito";"especificacao";"tipo_nivel";"nivel";"obsoleto1";"escrituracao";"natureza_informacao";"indicador_superavit";"recurso_vinculado";"complemento_recurso_vinculado";"exercicio_base"
"00000332310600000000";"0201";0;0;792156,29;1388,78;790767,51;0;"MANUTENCAO E CONSERVACAO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332310700000000";"0201";0;0;400;0;400;0;"SERVICOS DE APOIO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332310800000000";"0201";0;0;358155,3;0;358155,3;0;"SERVICOS DE AGUA E ESGOTO, ENERGIA ELETRICA, GAS E OUTROS.";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332310900000000";"0201";0;0;622;0;622;0;"SERVICOS DE ALIMENTACAO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332311000000000";"0201";0;0;130128,71;100;130028,71;0;"LOCACOES";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332311100000000";"0201";0;0;11315,33;0;11315,33;0;"SERVICOS RELACIONADOS A TECNOLOGIA DA INFORMACAO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332311200000000";"0201";0;0;452520,33;0;452520,33;0;"SERVICOS DE TRANSPORTE";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332311400000000";"0201";0;0;75147,94;0;75147,94;0;"ASSINATURAS DE PERIODICOS E ANUIDADES";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332312000000000";"0201";0;0;110;0;110;0;"CONFECCAO DE UNIFORMES, BANDEIRAS E FLAMULAS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332312200000000";"0201";0;0;2000;0;2000;0;"EXPOSICOES, CONGRESSOS, CONFERENCIAS E OUTROS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332312300000000";"0201";0;0;19356,5;0;19356,5;0;"FESTIVIDADES E HOMENAGENS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332312400000000";"0201";0;0;5531,67;234,06;5297,61;0;"HONORARIOS ADVOCATICIOS - ONUS DE SUCUMBENCIA";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332312500000000";"0201";0;0;360;0;360;0;"HOSPEDAGENS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332312900000000";"0201";0;0;19608,29;0;19608,29;0;"SEGUROS EM GERAL";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332313000000000";"0201";0;0;89943,71;850;89093,71;0;"SELECAO E TREINAMENTO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332313000000000";"1201";0;0;3847,5;0;3847,5;0;"SELECAO E TREINAMENTO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332313100000000";"0201";0;0;789733,37;23760;765973,37;0;"SERVICO MEDICO-HOSPITALAR,ODONTOLOGICO E LABORATORIAL";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332313200000000";"0201";0;0;3638,14;0;3638,14;0;"SERVICOS BANCARIOS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332313400000000";"0201";0;0;17120;0;17120;0;"SERVICOS DE APOIO DO ENSINO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332313500000000";"0201";0;0;22461,33;0;22461,33;0;"SERVICOS DE ASSISTENCIA SOCIAL";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332313900000000";"0201";0;0;10823;0;10823;0;"SERVICOS DE CONTROLE AMBIENTAL";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332314000000000";"0201";0;0;408;0;408;0;"SERVICOS DE COPIAS E REPRODUCAO DE DOCUMENTOS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332314600000000";"0201";0;0;1106,2;0;1106,2;0;"SERVICOS GRAFICOS E EDITORIAIS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332314700000000";"0201";0;0;274,5;0;274,5;0;"SERVICOS JUDICIARIOS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332315100000000";"0201";0;0;98405,82;2873,79;95532,03;0;"SERVICOS TECNICOS PROFISSIONAIS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332315100000000";"1201";0;0;4500;0;4500;0;"SERVICOS TECNICOS PROFISSIONAIS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332315200000000";"0201";0;0;4683,08;0;4683,08;0;"TAXA DE ADMINISTRACAO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332315600000000";"0201";0;0;63062;387,05;62674,95;0;"PASSAGENS E DESPESAS COM LOCOMOCAO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332315600000000";"1201";0;0;980,9;12,1;968,8;0;"PASSAGENS E DESPESAS COM LOCOMOCAO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000332319900000000";"0201";0;0;85902,84;0;85902,84;0;"OUTROS SERVICOS TERCEIROS - PJ";"A";6;"F";"S";"P";"F";0;NA;2018
"00000333000000000000";"0201";0;0;752240,31;0;752240,31;0;"DEPRECIACAO, AMORTIZACAO E EXAUSTAO";"S";3;"F";"N";"P";"F";0;NA;2018
"00000333100000000000";"0201";0;0;752240,31;0;752240,31;0;"DEPRECIACAO";"S";4;"F";"N";"P";"F";0;NA;2018
"00000333110000000000";"0201";0;0;752240,31;0;752240,31;0;"DEPRECIACAO - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000333110100000000";"0201";0;0;752240,31;0;752240,31;0;"DEPRECIACAO DE IMOBILIZADO";"S";6;"F";"N";"P";"F";0;NA;2018
"00000333110101000000";"0201";0;0;713787,03;0;713787,03;0;"DEPRECIACAO DE BENS MOVEIS";"A";7;"F";"S";"P";"F";0;NA;2018
"00000333110102000000";"0201";0;0;38453,28;0;38453,28;0;"DEPRECIACAO DE BENS IMOVEIS";"A";7;"F";"S";"P";"F";0;NA;2018
"00000340000000000000";"0201";0;0;10166,67;235,59;9931,08;0;"VARIACOES PATRIMONIAIS DIMINUTIVAS FINANCEIRAS";"S";2;"F";"N";"P";"F";0;NA;2018
"00000342000000000000";"0201";0;0;9277,4;235,59;9041,81;0;"JUROS E ENCARGOS DE MORA";"S";3;"F";"N";"P";"F";0;NA;2018
"00000342400000000000";"0201";0;0;7886,5;235,59;7650,91;0;"JUROS E ENCARGOS DE MORA DE OBRIGACOES TRIBUTARIAS";"S";4;"F";"N";"P";"F";0;NA;2018
"00000342410000000000";"0201";0;0;7886,5;235,59;7650,91;0;"JUROS E ENCARGOS DE MORA DE OBRIGACOES TRIBUTARIAS - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000342410100000000";"0201";0;0;3845,28;0;3845,28;0;"JUROS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000342410300000000";"0201";0;0;4041,22;235,59;3805,63;0;"MULTAS INDEDUTIVEIS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000342900000000000";"0201";0;0;1390,9;0;1390,9;0;"OUTROS JUROS E ENCARGOS DE MORA";"S";4;"F";"N";"P";"F";0;NA;2018
"00000342910000000000";"0201";0;0;1390,9;0;1390,9;0;"OUTROS JUROS E ENCARGOS DE MORA - CONSOLIDACAO";"A";5;"F";"S";"P";"F";0;NA;2018
"00000343000000000000";"0201";0;0;889,27;0;889,27;0;"VARIACOES MONETARIAS E CAMBIAIS";"S";3;"F";"N";"P";"F";0;NA;2018
"00000343900000000000";"0201";0;0;889,27;0;889,27;0;"OUTRAS VARIACOES MONETARIAS E CAMBIAIS";"S";4;"F";"N";"P";"F";0;NA;2018
"00000343930000000000";"0201";0;0;889,27;0;889,27;0;"OUTRAS VARIACOES MONETARIAS E CAMBIAIS - INTER OFSS - UNIAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000343930100000000";"0201";0;0;889,27;0;889,27;0;"OUTRAS VARIACOES MONETARIAS";"S";6;"F";"N";"P";"F";0;NA;2018
"00000343930170000000";"0201";0;0;889,27;0;889,27;0;"ATUALIZACAO MONETARIA DE PRECATORIOS";"A";7;"F";"S";"P";"F";0;NA;2018
"00000350000000000000";"0201";0;0;5344648,42;236973,72;5107674,7;0;"TRANSFERENCIAS E DELEGACOES CONCEDIDAS";"S";2;"F";"N";"P";"F";0;NA;2018
"00000351000000000000";"0201";0;0;1169080;0;1169080;0;"TRANSFERENCIAS INTRAGOVERNAMENTAIS";"S";3;"F";"N";"P";"F";0;NA;2018
"00000351100000000000";"0201";0;0;1169080;0;1169080;0;"TRANSFERENCIAS CONCEDIDAS PARA A EXECUCAO ORCAMENTARIA";"S";4;"F";"N";"P";"F";0;NA;2018
"00000351120000000000";"0201";0;0;1169080;0;1169080;0;"TRANSFERENCIAS CONCEDIDAS PARA A   EXECUCAO ORCAMENTARIA – INTRA OFSS";"S";5;"F";"N";"P";"F";0;NA;2018
"00000351120201010000";"0201";0;0;1169080;0;1169080;0;"REPASSE FINANCEIRO CONCEDIDO PARA OUTRA ENTIDADE - RECURSO LIVRE";"A";8;"F";"S";"P";"F";0;NA;2018
"00000352000000000000";"0201";0;0;3397275,52;40925,62;3356349,9;0;"TRANSFERENCIAS INTER GOVERNAMENTAIS";"S";3;"F";"N";"P";"F";0;NA;2018
"00000352100000000000";"0201";0;0;85738,27;0;85738,27;0;"DISTRIBUICAO CONSTITUCIONAL OU LEGAL DE RECEITAS";"S";4;"F";"N";"P";"F";0;NA;2018
"00000352130000000000";"0201";0;0;41714,1;0;41714,1;0;"DISTRIBUICAO CONSTITUCIONAL OU LEGAL DE RECEITAS – INTER OFSS - UNIAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000352130400000000";"0201";0;0;41714,1;0;41714,1;0;"RESTITUICAO DE TRANSFERENCIAS E CONVENIOS RECEBIDOS DA UNIAO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000352140000000000";"0201";0;0;44024,17;0;44024,17;0;"DISTRIBUICAO CONSTITUCIONAL OU LEGAL DE RECEITAS – INTER OFSS - ESTADO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000352140200000000";"0201";0;0;43064,64;0;43064,64;0;"PROGRAMA TROCA-TROCA";"A";6;"F";"S";"P";"F";0;NA;2018
"00000352140400000000";"0201";0;0;959,53;0;959,53;0;"RESTITUICAO DE TRANSFERENCIAS E CONVENIOS RECEBIDOS DO ESTADO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000352200000000000";"0201";0;0;3311537,25;40925,62;3270611,63;0;"TRANSFERENCIAS AO FUNDEB";"S";4;"F";"N";"P";"F";0;NA;2018
"00000352240000000000";"0201";0;0;3311537,25;40925,62;3270611,63;0;"TRANSFERENCIAS AO FUNDEB - INTER-OFSS – ESTADO";"A";5;"F";"S";"P";"F";0;NA;2018
"00000353000000000000";"0201";0;0;333200;166600;166600;0;"TRANSFERENCIAS A INSTITUICOES PRIVADAS";"S";3;"F";"N";"P";"F";0;NA;2018
"00000353100000000000";"0201";0;0;333200;166600;166600;0;"TRANSFERENCIAS A INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS";"S";4;"F";"N";"P";"F";0;NA;2018
"00000353110000000000";"0201";0;0;333200;166600;166600;0;"TRANSFERENCIAS A INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000353110300000000";"0201";0;0;333200;166600;166600;0;"SUBVENCOES SOCIAIS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000357000000000000";"0201";0;0;445092,9;29448,1;415644,8;0;"EXECUCAO ORCAMENTARIA DELEGADA";"S";3;"F";"N";"P";"F";0;NA;2018
"00000357200000000000";"0201";0;0;445092,9;29448,1;415644,8;0;"EXECUCAO ORCAMENTARIA DELEGADA A CONSORCIOS";"S";4;"F";"N";"P";"F";0;NA;2018
"00000357210000000000";"0201";0;0;445092,9;29448,1;415644,8;0;"EXECUCAO ORCAMENTARIA DELEGADA A CONSORCIOS - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000357210300000000";"0201";0;0;201041,28;29448,1;171593,18;0;"MATERIAL DE CONSUMO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000357210500000000";"0201";0;0;243663,62;0;243663,62;0;"OUTROS SERVICOS DE TERCEIRO - PESSOA JURIDICA";"A";6;"F";"S";"P";"F";0;NA;2018
"00000357210600000000";"0201";0;0;388;0;388;0;"INDENIZACOES E RESTITUICOES";"A";6;"F";"S";"P";"F";0;NA;2018
"00000360000000000000";"0201";0;0;2668256,37;0,01;2668256,36;0;"DESVALORIZACAO E PERDA DE ATIVOS E INCORPORACAO DE PASSIVOS";"S";2;"F";"N";"P";"F";0;NA;2018
"00000361000000000000";"0201";0;0;1864981,34;0;1864981,34;0;"REAVALIACAO, REDUCAO A VALOR RECUPERAVEL E AJUSTE PARA PERDAS";"S";3;"F";"N";"P";"F";0;NA;2018
"00000361100000000000";"0201";0;0;932942,8;0;932942,8;0;"REAVALIACAO DE IMOBILIZADO";"S";4;"F";"N";"P";"F";0;NA;2018
"00000361110000000000";"0201";0;0;932942,8;0;932942,8;0;"REAVALIACAO DE IMOBILIZADO - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000361110100000000";"0201";0;0;932942,8;0;932942,8;0;"REAVALIACAO DE BENS MOVEIS";"S";6;"F";"N";"P";"F";0;NA;2018
"00000361110105000000";"0201";0;0;915942,8;0;915942,8;0;"REAVALIACAO DE VEICULOS";"A";7;"F";"S";"P";"F";0;NA;2018
"00000361110199000000";"0201";0;0;17000;0;17000;0;"REAVALIACAO DE DEMAIS BENS MOVEIS";"A";7;"F";"S";"P";"F";0;NA;2018
"00000361500000000000";"0201";0;0;4850;0;4850;0;"REDUCAO A VALOR RECUPERAVEL DE IMOBILIZADO";"S";4;"F";"N";"P";"F";0;NA;2018
"00000361510000000000";"0201";0;0;4850;0;4850;0;"REDUCAO A VALOR RECUPERAVEL DE IMOBILIZADO - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000361510100000000";"0201";0;0;4850;0;4850;0;"REDUCAO A VALOR RECUPERAVEL DE BENS MOVEIS";"S";6;"F";"N";"P";"F";0;NA;2018
"00000361510101000000";"0201";0;0;4850;0;4850;0;"REDUCAO A VALOR RECUPERAVEL DE MAQUINAS, APARELHOS, EQUIPAMENTOS E FERRAMENTAS";"A";7;"F";"S";"P";"F";0;NA;2018
"00000361700000000000";"0201";0;0;927188,54;0;927188,54;0;"VARIACAO PATRIMONIAL DIMINUTIVA COM AJUSTE DE PERDAS DE CREDITOS E DE INVESTIMENTOS E APLICACOES TEM";"S";4;"F";"N";"P";"F";0;NA;2018
"00000361710000000000";"0201";0;0;927188,54;0;927188,54;0;"VARIACAO PATRIMONIAL DIMINUTIVA COM AJUSTE DE PERDAS DE CREDITOS E DE INVESTIMENTOS E APLICACOES TEM";"S";5;"F";"N";"P";"F";0;NA;2018
"00000361710100000000";"0201";0;0;29511,35;0;29511,35;0;"AJUSTE PARA PERDAS EM CREDITOS TRIBUTARIOS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000361710200000000";"0201";0;0;31307,4;0;31307,4;0;"AJUSTE PARA PERDAS EM CLIENTES";"A";6;"F";"S";"P";"F";0;NA;2018
"00000361710500000000";"0201";0;0;150096,42;0;150096,42;0;"AJUSTE PARA PERDAS EM DIVIDA ATIVA TRIBUTARIA";"S";6;"F";"N";"P";"F";0;NA;2018
"00000361710501000000";"0201";0;0;149827,76;0;149827,76;0;"DIVIDA ATIVA TRIBUTARIA - CANCELAMENTO - PRINCIPAL";"A";7;"F";"S";"P";"F";0;NA;2018
"00000361710502000000";"0201";0;0;49,71;0;49,71;0;"DIVIDA ATIVA TRIBUTARIA - CANCELAMENTO - MULTA";"A";7;"F";"S";"P";"F";0;NA;2018
"00000361710503000000";"0201";0;0;145,74;0;145,74;0;"DIVIDA ATIVA TRIBUTARIA - CANCELAMENTO - JUROS";"A";7;"F";"S";"P";"F";0;NA;2018
"00000361710504000000";"0201";0;0;73,21;0;73,21;0;"DIVIDA ATIVA TRIBUTARIA - CANCELAMENTO - ATUALIZACAO MONETARIA";"A";7;"F";"S";"P";"F";0;NA;2018
"00000361710600000000";"0201";0;0;203511,18;0;203511,18;0;"AJUSTE PARA PERDAS EM DIVIDA ATIVA NAO TRIBUTARIA";"A";6;"F";"S";"P";"F";0;NA;2018
"00000361710700000000";"0201";0;0;512762,19;0;512762,19;0;"AJUSTE PARA PERDAS EM INVESTIMENTOS E APLICACOES TEMPORARIOS";"S";6;"F";"N";"P";"F";0;NA;2018
"00000361710701000000";"1201";0;0;512762,19;0;512762,19;0;"AJUSTE PARA PERDAS EM TITULOS E VALORES MOBILIARIOS";"A";7;"F";"S";"P";"F";0;NA;2018
"00000362000000000000";"0201";0;0;372750;0;372750;0;"PERDAS COM ALIENACAO";"S";3;"F";"N";"P";"F";0;NA;2018
"00000362200000000000";"0201";0;0;372750;0;372750;0;"PERDAS COM ALIENACAO DE IMOBILIZADO";"S";4;"F";"N";"P";"F";0;NA;2018
"00000362210000000000";"0201";0;0;372750;0;372750;0;"PERDAS COM ALIENACAO DE IMOBILIZADO - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000362210100000000";"0201";0;0;372750;0;372750;0;"PERDAS COM ALIENACAO DE BENS MOVEIS";"S";6;"F";"N";"P";"F";0;NA;2018
"00000362210105000000";"0201";0;0;372750;0;372750;0;"PERDAS COM ALIENACAO DE VEICULOS";"A";7;"F";"S";"P";"F";0;NA;2018
"00000363000000000000";"0201";0;0;425409,71;0;425409,71;0;"PERDAS INVOLUNTARIAS";"S";3;"F";"N";"P";"F";0;NA;2018
"00000363100000000000";"0201";0;0;425099,98;0;425099,98;0;"PERDAS INVOLUNTARIAS COM IMOBILIZADO";"S";4;"F";"N";"P";"F";0;NA;2018
"00000363110000000000";"0201";0;0;425099,98;0;425099,98;0;"PERDAS INVOLUNTARIAS COM IMOBILIZADO - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000363110100000000";"0201";0;0;425099,98;0;425099,98;0;"PERDAS INVOLUNTARIAS DE BENS MOVEIS";"S";6;"F";"N";"P";"F";0;NA;2018
"00000363110101000000";"0201";0;0;425099,98;0;425099,98;0;"PERDAS INVOLUNTARIAS DE MAQUINAS, APARELHOS, EQUIPAMENTOS E FERRAMENTAS";"A";7;"F";"S";"P";"F";0;NA;2018
"00000363900000000000";"0201";0;0;309,73;0;309,73;0;"OUTRAS PERDAS INVOLUNTARIAS";"S";4;"F";"N";"P";"F";0;NA;2018
"00000363910000000000";"0201";0;0;309,73;0;309,73;0;"OUTRAS PERDAS INVOLUNTARIAS - CONSOLIDACAO";"A";5;"F";"S";"P";"F";0;NA;2018
"00000365000000000000";"0201";0;0;5115,32;0,01;5115,31;0;"DESINCORPORACAO DE ATIVOS";"S";3;"F";"N";"P";"F";0;NA;2018
"00000365010000000000";"0201";0;0;5115,32;0,01;5115,31;0;"DESINCORPORACAO DE ATIVOS - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000365010200000000";"0201";0;0;1513,75;0;1513,75;0;"DESINCORPORACAO DE DIVIDA ATIVA NAO TRIBUTARIA";"A";6;"F";"S";"P";"F";0;NA;2018
"00000365010300000000";"0201";0;0;0,01;0,01;0;0;"DESINCORPORACAO DE CREDITOS A RECEBER";"A";6;"F";"S";"P";"F";0;NA;2018
"00000365010700000000";"0201";0;0;3601,56;0;3601,56;0;"DESINCORPORACAO DE IMOBILIZADO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000370000000000000";"0201";0;0;258567,28;44,16;258523,12;0;"TRIBUTARIAS";"S";2;"F";"N";"P";"F";0;NA;2018
"00000371000000000000";"0201";0;0;5072,06;0;5072,06;0;"IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA";"S";3;"F";"N";"P";"F";0;NA;2018
"00000371100000000000";"0201";0;0;4190;0;4190;0;"IMPOSTOS";"S";4;"F";"N";"P";"F";0;NA;2018
"00000371110000000000";"0201";0;0;4190;0;4190;0;"IMPOSTOS- CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000371110100000000";"0201";0;0;4190;0;4190;0;"IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA";"A";6;"F";"S";"P";"F";0;NA;2018
"00000371200000000000";"0201";0;0;882,06;0;882,06;0;"TAXAS";"S";4;"F";"N";"P";"F";0;NA;2018
"00000371210000000000";"0201";0;0;882,06;0;882,06;0;"TAXAS - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000371210100000000";"0201";0;0;882,06;0;882,06;0;"TAXAS PELO EXERCICIO DO PODER DE POLICIA";"A";6;"F";"S";"P";"F";0;NA;2018
"00000372000000000000";"0201";0;0;253495,22;44,16;253451,06;0;"CONTRIBUICOES";"S";3;"F";"N";"P";"F";0;NA;2018
"00000372100000000000";"0201";0;0;253495,22;44,16;253451,06;0;"CONTRIBUICOES SOCIAIS";"S";4;"F";"N";"P";"F";0;NA;2018
"00000372130000000000";"0201";0;0;253495,22;44,16;253451,06;0;"CONTRIBUICOES SOCIAIS - INTER OFSS - UNIAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000372130200000000";"0201";0;0;253495,22;44,16;253451,06;0;"PIS/PASEP";"A";6;"F";"S";"P";"F";0;NA;2018
"00000390000000000000";"0201";0;0;5531591,08;0;5531591,08;0;"OUTRAS VARIACOES PATRIMONIAIS DIMINUTIVAS";"S";2;"F";"N";"P";"F";0;NA;2018
"00000391000000000000";"0201";0;0;24642;0;24642;0;"PREMIACOES";"S";3;"F";"N";"P";"F";0;NA;2018
"00000391900000000000";"0201";0;0;24642;0;24642;0;"OUTRAS PREMIACOES";"S";4;"F";"N";"P";"F";0;NA;2018
"00000391910000000000";"0201";0;0;24642;0;24642;0;"OUTRAS PREMIACOES - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000391910100000000";"0201";0;0;24642;0;24642;0;"OUTRAS PREMIACOES - CONSOLIDACAO";"A";6;"F";"S";"P";"F";0;NA;2018
"00000394000000000000";"0201";0;0;32489,58;0;32489,58;0;"INCENTIVOS";"S";3;"F";"N";"P";"F";0;NA;2018
"00000394900000000000";"0201";0;0;32489,58;0;32489,58;0;"OUTROS INCENTIVOS";"S";4;"F";"N";"P";"F";0;NA;2018
"00000394910000000000";"0201";0;0;32489,58;0;32489,58;0;"OUTROS INCENTIVOS - CONSOLIDACAO";"A";5;"F";"S";"P";"F";0;NA;2018
"00000397000000000000";"0201";0;0;5471117,29;0;5471117,29;0;"VPD DE CONSTITUICAO DE PROVISOES";"S";3;"F";"N";"P";"F";0;NA;2018
"00000397200000000000";"0201";0;0;5471117,29;0;5471117,29;0;"VPD DE PROVISOES MATEMATICAS PREVIDENCIARIAS A LONGO PRAZO";"S";4;"F";"N";"P";"F";0;NA;2018
"00000397210000000000";"1201";0;0;5471117,29;0;5471117,29;0;"VPD DE PROVISOES MATEMATICAS PREVIDENCIARIAS A LONGO PRAZO - CONSOLIDACAO";"A";5;"F";"S";"P";"F";0;NA;2018
"00000399000000000000";"0201";0;0;3342,21;0;3342,21;0;"DIVERSAS VARIACOES PATRIMONIAIS DIMINUTIVAS";"S";3;"F";"N";"P";"F";0;NA;2018
"00000399900000000000";"0201";0;0;3342,21;0;3342,21;0;"VARIACOES PATRIMONIAIS DIMINUTIVAS DECORRENTES DE FATOS GERADORES DIVERSOS";"S";4;"F";"N";"P";"F";0;NA;2018
"00000399910000000000";"0201";0;0;3342,21;0;3342,21;0;"VARIACOES PATRIMONIAIS DIMINUTIVAS DECORRENTES DE FATOS GERADORES DIVERSOS - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000399910400000000";"0201";0;0;3342,21;0;3342,21;0;"BAIXA DE ATIVOS POR INVIABILIDADE TECNICA/ECONOMICA DO CONTROLE";"A";6;"F";"S";"P";"F";0;NA;2018
"00000400000000000000";"0201";0;0;1853545,55;41881826,65;0;40028281,1;"VARIACAO PATRIMONIAL AUMENTATIVA";"S";1;"F";"N";"P";"F";0;NA;2018
"00000410000000000000";"0201";0;0;67373,29;2379797,56;0;2312424,27;"IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA";"S";2;"F";"N";"P";"F";0;NA;2018
"00000411000000000000";"0201";0;0;67373,29;2333383,56;0;2266010,27;"IMPOSTOS";"S";3;"F";"N";"P";"F";0;NA;2018
"00000411200000000000";"0201";0;0;67373,29;2014368,08;0;1946994,79;"IMPOSTOS SOBRE PATRIMONIO E A RENDA";"S";4;"F";"N";"P";"F";0;NA;2018
"00000411210000000000";"0201";0;0;67373,29;2014368,08;0;1946994,79;"IMPOSTOS SOBRE PATRIMONIO E A RENDA - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000411210100000000";"0201";0;0;0;81978,44;0;81978,44;"IMPOSTO S/ PROPRIEDADE TERRITORIAL RURAL";"A";6;"F";"S";"P";"F";0;NA;2018
"00000411210200000000";"0201";0;0;0;428369,03;0;428369,03;"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA";"A";6;"F";"S";"P";"F";0;NA;2018
"00000411210300000000";"0201";0;0;2368,7;550818,85;0;548450,15;"IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA";"S";6;"F";"N";"P";"F";0;NA;2018
"00000411210301000000";"0201";0;0;2368,7;550633,17;0;548264,47;"IR - PESSOAS FISICAS";"A";7;"F";"S";"P";"F";0;NA;2018
"00000411210302000000";"0201";0;0;0;185,68;0;185,68;"IR - PESSOAS JURIDICAS";"A";7;"F";"S";"P";"F";0;NA;2018
"00000411210400000000";"0201";0;0;3000;953201,76;0;950201,76;"ITBI";"A";6;"F";"S";"P";"F";0;NA;2018
"00000411219700000000";"0201";0;0;62004,59;0;62004,59;0;"(-) DEDUCAO";"S";6;"F";"N";"P";"F";0;NA;2018
"00000411219701000000";"0201";0;0;62004,59;0;62004,59;0;"(R) DEDUCOES DO IPTU";"A";7;"F";"S";"P";"F";0;NA;2018
"00000411300000000000";"0201";0;0;0;319015,48;0;319015,48;"IMPOSTOS SOBRE A PRODUCAO E A CIRCULACAO";"S";4;"F";"N";"P";"F";0;NA;2018
"00000411310000000000";"0201";0;0;0;319015,48;0;319015,48;"IMPOSTOS SOBRE A PRODUCAO E A CIRCULACAO - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000411310200000000";"0201";0;0;0;319015,48;0;319015,48;"ISS";"A";6;"F";"S";"P";"F";0;NA;2018
"00000412000000000000";"0201";0;0;0;46414;0;46414;"TAXAS";"S";3;"F";"N";"P";"F";0;NA;2018
"00000412100000000000";"0201";0;0;0;45917;0;45917;"TAXAS PELO EXERCICIO DO PODER DE POLICIA";"S";4;"F";"N";"P";"F";0;NA;2018
"00000412110000000000";"0201";0;0;0;45917;0;45917;"TAXAS PELO EXERCICIO DO PODER DE POLICIA - CONSOLIDACAO";"S";5;"F";"N";"P";"F";0;NA;2018
"00000412110300000000";"0201";0;0;0;6552;0;6552;"TAXA DE LICENCA PARA FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS,  INDUSTRIAIS E PRESTADORA DE SERV";"A";6;"F";"S";"P";"F";0;NA;2018
"00000412111000000000";"0201";0;0;0;33615;0;33615;"TAXA DE APROVACAO DO PROJETO DE CONSTRUCAO CIVIL";"A";6;"F";"S";"P";"F";0;NA;2018
"00000412111400000000";"0201";0;0;0;5736;0;5736;"TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL";"A";6;"F";"S";"P";"F";0;NA;2018
